       12 	17.82% 	 5.16% 	 0.44% 	
       13 	18.00% 	 5.20% 	 0.45% 	
       14 	17.89% 	 5.17% 	 0.45% 	
       15 	17.89% 	 5.17% 	 0.45% 	
       16 	17.84% 	 5.14% 	 0.44% 	
       17 	18.00% 	 5.20% 	 0.46% 	
       18 	17.84% 	 5.14% 	 0.44% 	
       19 	18.00% 	 5.20% 	 0.46% 	
       20 	17.82% 	 5.16% 	 0.44% 	

Overall Game Distribution (X):
             0  	 72.5029661%
   0<= ~ <   1  	 16.2861265%
   1<= ~ <   2  	   4.524734%
   2<= ~ <   3  	  1.9542161%
   3<= ~ <   4  	  0.8186411%
   4<= ~ <   5  	  0.2356066%
   5<= ~ <   6  	  0.9030141%
   6<= ~ <   7  	  0.2915296%
   7<= ~ <   8  	  0.3073103%
   8<= ~ <   9  	  0.1170315%
   9<= ~ <  10  	  0.0695232%
  10<= ~ <  15  	  0.6831665%
  15<= ~ <  20  	  0.3199607%
  20<= ~ <  25  	  0.1953468%
  25<= ~ <  30  	  0.1275123%
  30<= ~ <  35  	   0.104053%
  35<= ~ <  40  	   0.079017%
  40<= ~ <  45  	  0.0646171%
  45<= ~ <  50  	  0.0528622%
  50<= ~ <  60  	   0.082096%
  60<= ~ <  70  	  0.0613848%
  70<= ~ <  80  	  0.0473707%
  80<= ~ <  90  	  0.0355691%
  90<= ~ < 100  	  0.0277958%
 100<= ~ < 150  	  0.0707744%
 150<= ~ < 200  	  0.0251042%
 200<= ~ < 250  	  0.0085419%
 250<= ~ < 300  	  0.0028175%
 300<= ~ < 350  	  0.0009066%
 350<= ~ < 400  	  0.0002759%
 400<= ~ < 450  	   8.41E-05%
 450<= ~ < 500  	    3.3E-05%
 500<= ~ < 600  	   1.06E-05%
 600<= ~ < 700  	      6E-07%
 700<= ~ < 800  	      1E-07%
 800<= ~ < 900  	          0%
 900<= ~ <1000  	          0%
1000<= ~ <1500  	          0%
1500<= ~ <2000  	          0%
2000<= ~ <2500  	          0%
2500<= ~ <3000  	          0%
3000<= ~ <4000  	          0%
4000<= ~ <5000  	          0%
5000<= ~ <10000  	          0%
>=10000          	          0%

EGS_BASE_GAME_1:
    1 	    2 	    3 	    4 	    5 	    6 	    7 	    8 	    9 	   10 	   11 	   12 	   13 	   14 	   15 	   16 	   17 	   18 	   19 	   20 	   21 	   22 	   23 	   24 	   25 	   26 	   27 	   28 	   29 	   30 	   31 	   32 	   33 	   34 	   35 	   36 	   37 	   38 	   39 	   40 	   41 	   42 	   43 	   44 	   45 	   46 	   47 	   48 	   49 	   50 	   51 	   52 	   53 	   54 	   55 	   56 	   57 	   58 	   59 	   60 	   61 	   62 	   63 	   64 	   65 	   66 	   67 	   68 	   69 	   70 	   71 	   72 	   73 	   74 	   75 	   76 	   77 	   78 	   79 	   80 	   81 	   82 	   83 	   84 	   85 	
    F 	   N3 	   N1 	   N5 	   H4 	   N3 	   N5 	   N2 	   N3 	   N5 	   N1 	   N5 	   N2 	   N6 	   H4 	   N3 	   N5 	    F 	   N2 	   N6 	   N4 	   N1 	   H3 	   N5 	   N1 	   H3 	   N4 	   N1 	   N6 	   N4 	   N3 	   H4 	   N6 	   N4 	   N6 	   H2 	   H1 	   N4 	   N6 	   N4 	   H3 	    F 	   N5 	   N3 	   H3 	   N3 	   N5 	   H4 	   N2 	   N3 	   N5 	   N1 	   N5 	   N2 	   N6 	   H3 	   N3 	   N5 	    F 	   N2 	   N6 	   N4 	   N1 	   H3 	   N5 	   H3 	   N4 	   N2 	   H2 	   N1 	
   N5 	   N6 	    F 	   N3 	   N5 	   N6 	   N4 	   H2 	   H4 	    W 	   H2 	   H4 	   N4 	   N5 	   N3 	   N1 	   N6 	   N3 	   N6 	    F 	   N5 	   N4 	   N5 	   N6 	   N3 	   N6 	   N1 	   N2 	    W 	   N1 	   N6 	   N4 	   N1 	   N5 	   N4 	   N6 	   N5 	   H1 	   H4 	    F 	   H2 	   H4 	   N1 	   N3 	   N2 	   N5 	   H4 	   N3 	   N2 	   N6 	   H2 	   H4 	   N4 	   N3 	   N4 	   N6 	   H1 	   H3 	    W 	   H2 	   H3 	   N4 	   N5 	   N2 	    F 	   N1 	   N3 	
   N6 	   N5 	   H4 	   N1 	   H3 	   N4 	   H3 	   H2 	   H1 	    W 	   H2 	   H1 	   N6 	   N3 	   N4 	   H4 	   N1 	   N5 	   N4 	   H3 	   N6 	   N5 	   N6 	   N4 	   H3 	   H2 	   N4 	   N6 	   N1 	   N5 	   N2 	   N5 	   H1 	   N5 	   N4 	   H3 	   N1 	   N2 	   H3 	   H2 	   N5 	   N6 	   N5 	   N3 	   N5 	   N4 	   H3 	   H2 	   H1 	   H3 	   H2 	   H1 	   N1 	   N3 	   N4 	   H4 	   N6 	   N5 	   N4 	   H4 	   N6 	   N5 	   N6 	   N1 	   H2 	   N5 	   N6 	   N4 	   N6 	   N1 	   N5 	   N2 	   H1 	   N6 	   N5 	   N6 	   H4 	
   N3 	   N2 	   H3 	   H4 	   H4 	   H4 	   N3 	   N3 	   H2 	   H4 	    W 	   H2 	   H4 	   N2 	   H1 	   H1 	   H1 	   N2 	   H3 	   H3 	   N1 	   N1 	   H1 	    W 	   N4 	   N1 	   H2 	   H2 	   H4 	   N1 	   H4 	   H3 	   N1 	   N4 	   N2 	    F 	   H3 	   H1 	   N2 	   N4 	   H1 	   H3 	   N3 	   H3 	    W 	   N1 	   H2 	   H4 	   H4 	   N4 	   N1 	   H3 	    F 	   N1 	   H1 	   N2 	   H1 	   N2 	   N1 	   N3 	   N2 	   N3 	   N2 	   N3 	   H1 	   H1 	   H3 	   H2 	    W 	   H3 	   N1 	   N6 	   N3 	   H4 	    F 	   N5 	
   N4 	   N4 	   N3 	   N3 	    F 	   N5 	   N5 	   N5 	   H4 	   H3 	   H1 	   N6 	   N6 	   H1 	   H1 	   H2 	   H2 	   N6 	   N5 	   N5 	   N1 	   N3 	   N3 	   H2 	   H2 	   N5 	   N2 	   N2 	   H2 	   H4 	   H4 	   H1 	   N4 	   H1 	   N4 	   H1 	   N6 	   N6 	   N6 	   N4 	   N4 	    F 	   N3 	   N3 	   N5 	   N5 	   N5 	   H4 	   H3 	   H1 	   N6 	   N6 	   H1 	   H1 	   H2 	   H2 	   H2 	   N6 	   N6 	   N4 	   N4 	   N3 	   N5 	   N5 	   H2 	   N6 	   H2 	   N4 	   H2 	   N4 	   N5 	   N5 	   N5 	   N2 	   N1 	   H4 	   H4 	   N4 	   N4 	   H1 	   H1 	   H1 	   N6 	   N6 	   N6 	

Base Game Distribution (X):
             0  	 73.1970606%
   0<= ~ <   1  	 16.3685964%
   1<= ~ <   2  	  4.5349358%
   2<= ~ <   3  	  1.9562008%
   3<= ~ <   4  	  0.8141017%
   4<= ~ <   5  	  0.2257973%
   5<= ~ <   6  	  0.8914275%
   6<= ~ <   7  	  0.2777525%
   7<= ~ <   8  	  0.2932789%
   8<= ~ <   9  	  0.1028529%
   9<= ~ <  10  	  0.0557386%
  10<= ~ <  15  	  0.6157747%
  15<= ~ <  20  	  0.2534235%
  20<= ~ <  25  	  0.1338913%
  25<= ~ <  30  	  0.0724702%
  30<= ~ <  35  	  0.0542141%
  35<= ~ <  40  	  0.0338114%
  40<= ~ <  45  	  0.0237393%
  45<= ~ <  50  	  0.0167358%
  50<= ~ <  60  	  0.0232125%
  60<= ~ <  70  	  0.0166708%
  70<= ~ <  80  	  0.0127106%
  80<= ~ <  90  	  0.0077499%
  90<= ~ < 100  	  0.0054572%
 100<= ~ < 150  	  0.0081173%
 150<= ~ < 200  	  0.0020041%
 200<= ~ < 250  	   0.001312%
 250<= ~ < 300  	  0.0006192%
 300<= ~ < 350  	  0.0002256%
 350<= ~ < 400  	   7.66E-05%
 400<= ~ < 450  	   2.44E-05%
 450<= ~ < 500  	   1.14E-05%
 500<= ~ < 600  	      5E-06%
 600<= ~ < 700  	      1E-07%
 700<= ~ < 800  	          0%
 800<= ~ < 900  	          0%
 900<= ~ <1000  	          0%
1000<= ~ <1500  	          0%
1500<= ~ <2000  	          0%
2000<= ~ <2500  	          0%
2500<= ~ <3000  	          0%
3000<= ~ <4000  	          0%
4000<= ~ <5000  	          0%
5000<= ~ <10000  	          0%
>=10000          	          0%

EGS_FREE_GAME_1:
    1 	    2 	    3 	    4 	    5 	    6 	    7 	    8 	    9 	   10 	   11 	   12 	   13 	   14 	   15 	   16 	   17 	   18 	   19 	   20 	   21 	   22 	   23 	   24 	   25 	   26 	   27 	   28 	   29 	   30 	   31 	   32 	   33 	   34 	   35 	   36 	   37 	   38 	   39 	   40 	   41 	   42 	   43 	   44 	   45 	   46 	   47 	   48 	   49 	   50 	   51 	   52 	   53 	   54 	   55 	   56 	
   H2 	   N1 	    F 	   N6 	   H3 	   N6 	   N4 	   N2 	   N6 	   N4 	   N2 	   H2 	   H3 	   N3 	   H3 	   N5 	   N3 	   H3 	   N2 	   N1 	   N6 	   N1 	   H4 	   N6 	   N1 	   H4 	   N6 	   N5 	   N6 	   N5 	   N2 	   N4 	   N3 	   N2 	   N4 	   H2 	   H3 	   N1 	   H3 	   N2 	   N4 	   N6 	   N4 	   N5 	    F 	   N6 	   N2 	   H1 	   N1 	   N3 	
   N4 	   N3 	    F 	   N3 	   H4 	   N5 	   N6 	   N3 	   N4 	   N3 	   H3 	   N4 	   N1 	   H3 	   H2 	    W 	   N3 	   H2 	   N2 	   N5 	   H4 	   N5 	   N3 	    F 	   N3 	   N4 	   N3 	   N4 	    W 	   N3 	   H4 	   N6 	   N5 	   H4 	   N6 	   N5 	   N4 	   N5 	    F 	   N4 	   N2 	   H1 	   N1 	    W 	   H1 	   N4 	   N5 	   N3 	   H4 	   N4 	   N5 	   H4 	   N5 	
    W 	    W 	    W 	    W 	    W 	
   N1 	   N2 	   H1 	    F 	   N1 	   N6 	   N2 	   N6 	   H1 	   N6 	   N2 	   N6 	   H1 	   N3 	   N1 	   H1 	   H4 	   N1 	   N4 	   H2 	   H4 	    W 	   H2 	   H4 	   N1 	   N2 	   H1 	   H2 	   N4 	    F 	   H3 	   N3 	   N5 	   H3 	   N5 	   H1 	    W 	   N1 	   H1 	   H4 	   N3 	   N4 	   H4 	   N2 	   H2 	   N1 	   N6 	   N2 	   H4 	    F 	   N6 	   H3 	   N2 	    W 	   H3 	   N6 	
   N1 	   H3 	   N4 	   H1 	   H4 	   H3 	   H3 	   N1 	   H4 	   N1 	   H3 	   H2 	   N2 	   H2 	   N4 	   H4 	   N3 	   H1 	   N5 	    F 	   H4 	   H2 	   N2 	   N2 	   H1 	   H2 	   N5 	   H4 	   H3 	   N1 	   H4 	   N1 	   H3 	   H1 	   H1 	   N6 	   N6 	   H3 	   H2 	   N2 	   H2 	   H4 	   H4 	   N1 	   H3 	   H2 	   H1 	

Free Game Distribution (X):
             0  	          0%
   0<= ~ <   1  	          0%
   1<= ~ <   2  	          0%
   2<= ~ <   3  	  0.3290467%
   3<= ~ <   4  	  0.7660256%
   4<= ~ <   5  	  1.3094671%
   5<= ~ <   6  	  1.6836939%
   6<= ~ <   7  	  1.8026415%
   7<= ~ <   8  	  1.8482361%
   8<= ~ <   9  	  1.7968386%
   9<= ~ <  10  	  1.7426402%
  10<= ~ <  15  	  8.5302072%
  15<= ~ <  20  	  8.3682776%
  20<= ~ <  25  	  7.7093677%
  25<= ~ <  30  	  6.9032993%
  30<= ~ <  35  	  6.2514735%
  35<= ~ <  40  	  5.6656153%
  40<= ~ <  45  	  5.1229652%
  45<= ~ <  50  	    4.52476%
  50<= ~ <  60  	  7.3731113%
  60<= ~ <  70  	  5.5991955%
  70<= ~ <  80  	  4.3401211%
  80<= ~ <  90  	  3.4863856%
  90<= ~ < 100  	  2.7979209%
 100<= ~ < 150  	   7.852218%
 150<= ~ < 200  	  2.8943979%
 200<= ~ < 250  	  0.9054594%
 250<= ~ < 300  	  0.2754261%
 300<= ~ < 350  	  0.0852479%
 350<= ~ < 400  	  0.0249828%
 400<= ~ < 450  	  0.0075112%
 450<= ~ < 500  	  0.0026879%
 500<= ~ < 600  	  0.0007034%
 600<= ~ < 700  	   6.28E-05%
 700<= ~ < 800  	   1.26E-05%
 800<= ~ < 900  	          0%
 900<= ~ <1000  	          0%
1000<= ~ <1500  	          0%
1500<= ~ <2000  	          0%
2000<= ~ <2500  	          0%
2500<= ~ <3000  	          0%
3000<= ~ <4000  	          0%
4000<= ~ <5000  	          0%
5000<= ~ <10000  	          0%
>=10000          	          0%

